timestamp,pressure_bar,discharge_temp_c,vibration_mm_s,motor_current_a,is_injected_anomaly,anomaly_event_id,anomaly_type
2026-05-01 13:00,7.0236247990510705,81.49947478963904,1.9685910167475345,95.62864719999891,0,,normal
2026-05-01 13:10,7.011777254530793,81.61130388786977,1.952613722553116,95.68404722977783,0,,normal
2026-05-01 13:20,7.020351000700804,81.89239521190194,2.010214193510414,95.71675367136801,0,,normal
2026-05-01 13:30,7.006316637221723,81.53156331403133,1.986105986431363,95.40957861848642,0,,normal
2026-05-01 13:40,7.009304079915108,81.43193122735127,1.971910189442831,95.81118736912204,0,,normal
2026-05-01 13:50,7.008492916073494,81.85921306014959,2.0804145852477776,95.65271652874611,0,,normal
2026-05-01 14:00,6.998149924252931,81.78550455282429,1.9958837160903633,95.96726869233065,0,,normal
2026-05-01 14:10,7.017784175644224,81.59311964224874,2.0605181780286004,95.85337219187178,0,,normal
2026-05-01 14:20,7.005763525372301,81.42850672159601,1.9674512759577816,95.96486633947283,0,,normal
2026-05-01 14:30,7.011018507989601,81.58829412673913,2.0035378998692353,95.58001331504394,0,,normal
2026-05-01 14:40,7.016127145761573,81.7220376462755,1.9858031904122602,95.70333707165057,0,,normal
2026-05-01 14:50,7.015224520998124,81.95177390829555,1.9010716679148412,95.55517427121464,0,,normal
2026-05-01 15:00,7.0173780195898745,81.56592787110816,2.054848372818272,95.66093354803677,0,,normal
2026-05-01 15:10,7.007759014133735,81.74832984866246,1.9742601327035694,96.02270191412686,0,,normal
2026-05-01 15:20,7.0034297536086845,81.8965503753908,2.01603735553213,96.07491202112008,0,,normal
2026-05-01 15:30,7.007143081364754,81.358305378625,1.9389302966536233,95.61070757823258,0,,normal
2026-05-01 15:40,6.9874647061281685,81.98532975750614,1.9662256173778925,95.74543708879757,0,,normal
2026-05-01 15:50,6.9899837786437296,81.59910403408145,1.9291860663388014,95.82509489653164,0,,normal
2026-05-01 16:00,6.99113722359498,81.88475918882226,2.0325178918354148,95.95540901552576,0,,normal
2026-05-01 16:10,6.994727875571109,81.88279095229767,1.9846096007182763,95.54470956859292,0,,normal
2026-05-01 16:20,7.011202673915131,82.04730915885425,1.9858480533711125,95.58467450680267,0,,normal
2026-05-01 16:30,6.99527605834801,81.96522718723305,2.033998844754346,95.97332767618751,0,,normal
2026-05-01 16:40,7.001366660039738,81.45238066132463,2.0226416551820785,95.54656701459707,0,,normal
2026-05-01 16:50,7.021284985312209,81.75349270568542,2.0019697707469564,95.82936472704372,0,,normal
2026-05-01 17:00,7.001235944952927,81.93429025749771,1.8916395665450014,95.95153081200984,0,,normal
2026-05-01 17:10,7.014205746714806,81.8891497556201,1.927112363454571,96.00988799040653,0,,normal
2026-05-01 17:20,6.994024471544698,82.02519306917279,1.9110209729584557,95.92239628950202,0,,normal
2026-05-01 17:30,7.00266307638498,82.09640181274354,1.997061095771385,95.89500593290543,0,,normal
2026-05-01 17:40,6.993656814869697,82.07901680259567,1.968837021240163,96.12587603192468,0,,normal
2026-05-01 17:50,7.000945879765465,81.94616372476233,1.8905505205919217,96.03825125053623,0,,normal
2026-05-01 18:00,7.015083697649489,81.66765933799832,1.9505627893494386,95.88353700804873,0,,normal
2026-05-01 18:10,6.984286431597963,81.933280160784,1.8853705254875124,96.0198759376124,0,,normal
2026-05-01 18:20,7.010270163251174,82.10545077662668,1.9576465997491723,96.09511714690241,0,,normal
2026-05-01 18:30,7.007981154307379,81.84940366181793,1.8779157858907358,96.34844056112726,0,,normal
2026-05-01 18:40,6.998098084236455,82.17440631360532,1.9876567544282542,96.19363271359256,0,,normal
2026-05-01 18:50,6.9880028656405395,82.23926465838645,1.980794450732109,96.28355211825314,0,,normal
2026-05-01 19:00,7.00637666669823,82.11342272151913,2.0581233585642185,95.96773638219682,0,,normal
2026-05-01 19:10,6.999340333230011,81.55376665389026,2.006096308415009,95.99585881672539,0,,normal
2026-05-01 19:20,7.008696725224468,81.88965114487586,1.943678877546002,96.06023764429136,0,,normal
2026-05-01 19:30,7.006404032758612,82.47345324986787,2.0069931420628215,96.08896195331467,0,,normal
2026-05-01 19:40,7.0256267298903,82.04953958886414,1.8976121829898092,95.94534098611769,0,,normal
2026-05-01 19:50,7.00382256997265,81.80446623446905,1.920915503161688,96.36639263675073,0,,normal
2026-05-01 20:00,6.994727649031771,82.39734452989585,1.9873750943010005,96.30900329479658,0,,normal
2026-05-01 20:10,7.009500435932282,82.19045886939925,1.8646162011975729,96.10616786746978,0,,normal
2026-05-01 20:20,7.010352679543326,82.39964104073526,1.9726097972101864,96.28758084772781,0,,normal
2026-05-01 20:30,7.024409950798516,82.26291906169253,1.92551856817078,96.2227502780433,0,,normal
2026-05-01 20:40,7.018530668304189,82.30751630790847,1.9837817973081449,96.3224053194736,0,,normal
2026-05-01 20:50,7.013223292657642,82.30179823725409,1.9271309951528268,95.96070178005007,0,,normal
2026-05-01 21:00,7.026953032976836,82.37303526956107,2.0046438643778357,96.18591304118043,0,,normal
2026-05-01 21:10,6.99560099023389,82.66798454862364,1.9869191545741165,96.21073626601999,0,,normal
2026-05-01 21:20,7.002681167461705,82.4428966955643,2.0585952870691435,96.34206891086579,0,,normal
2026-05-01 21:30,6.999749667268002,81.99321259188973,1.9916358123843836,96.12488723387459,0,,normal
2026-05-01 21:40,7.006718635816864,82.36710228825135,1.9556817448438428,95.79575808295186,0,,normal
2026-05-01 21:50,6.995420272104122,82.50065354429309,1.9846717385408899,96.05831148456093,0,,normal
2026-05-01 22:00,7.020121811361772,82.51959503650106,1.9327881801491635,96.24881898370738,0,,normal
2026-05-01 22:10,7.010407098436288,82.23366489466174,2.023366973676469,96.27760241054406,0,,normal
2026-05-01 22:20,6.996011050539857,82.52689772559668,2.0356830513765076,96.5749669981835,0,,normal
2026-05-01 22:30,7.0020727995400325,82.49035146829816,2.132845127245434,96.38205821907185,0,,normal
2026-05-01 22:40,7.018631864019517,82.79194555592963,1.9815465890037265,96.29658323649744,0,,normal
2026-05-01 22:50,7.025546931822168,82.19880062023714,2.002553807355899,96.2802846554038,0,,normal
2026-05-01 23:00,7.040078485023764,82.2467419354491,1.9905065501698875,96.48853075667726,0,,normal
2026-05-01 23:10,7.051719755383016,82.28660217376918,2.033290515941513,96.18666892074764,0,,normal
2026-05-01 23:20,7.022368190534308,82.25644272654729,2.0451926725106264,96.27019124411035,0,,normal
2026-05-01 23:30,7.006167649676317,82.18680196652339,2.02688916240097,96.10136699678725,0,,normal
2026-05-01 23:40,6.993108108490008,81.85138655331083,2.0873438364238392,96.55426149819267,0,,normal
2026-05-01 23:50,7.022558246737646,82.27142097228348,2.0056614738230345,96.37036427513485,0,,normal
2026-05-02 00:00,7.010244706856276,82.41648445074598,2.089308702394536,96.17264580671929,0,,normal
2026-05-02 00:10,7.015670003688323,82.26088694536259,2.070414443671281,96.27911256461726,0,,normal
2026-05-02 00:20,7.013962174552497,82.69703675736734,2.0463709634248652,96.39059554680466,0,,normal
2026-05-02 00:30,7.0202684022463036,82.3494133477697,2.034695263339747,96.25230405412213,0,,normal
2026-05-02 00:40,7.035396485434456,82.57706794348742,2.175225242149923,96.1992376139954,0,,normal
2026-05-02 00:50,7.025131177018415,82.38875927678338,2.016464736577944,96.17511953865879,0,,normal
2026-05-02 01:00,7.021978667632073,82.48682735498195,2.0756021824566226,96.35079088975012,0,,normal
2026-05-02 01:10,7.012082741958653,82.38406441246991,2.0265455104482353,96.22166531496654,0,,normal
2026-05-02 01:20,7.005034106813432,82.57527365101771,2.156642648897119,96.20023139397848,0,,normal
2026-05-02 01:30,7.019904556576596,82.33342691940278,2.1149559910291673,96.03667274384341,0,,normal
2026-05-02 01:40,7.025693883316291,82.4065094529188,2.0398919669971987,96.28586763988588,0,,normal
2026-05-02 01:50,7.0481413881614845,82.37639371966938,2.1025696387303645,96.23348303097092,0,,normal
2026-05-02 02:00,7.029063294257674,82.25121750886164,2.092884786063828,96.20191091837978,0,,normal
2026-05-02 02:10,7.0398523682574785,82.36808382344095,2.057152730569009,96.28879615569183,0,,normal
2026-05-02 02:20,7.022612099362796,82.68889273981674,2.1237943257694925,96.38038602057917,0,,normal
2026-05-02 02:30,7.014912096238127,82.22900221952474,2.1081661838759183,96.36428778703666,0,,normal
2026-05-02 02:40,7.018060412998509,82.34361923580522,2.102207944469221,96.32930446309764,0,,normal
2026-05-02 02:50,7.021431140339805,82.48444727904004,2.0919512310471364,96.1778625508886,0,,normal
2026-05-02 03:00,7.05614823850702,82.45273296398527,2.118121267124906,96.11007233388654,0,,normal
2026-05-02 03:10,7.0212025199014585,82.23856552785496,2.110451570019433,96.01477224684665,0,,normal
2026-05-02 03:20,7.041552537091621,81.79596569685796,2.1042382221007694,96.0860681115851,0,,normal
2026-05-02 03:30,7.021065173967324,82.30607300750977,2.0714174714239206,96.1861654458272,0,,normal
2026-05-02 03:40,7.043466156818826,81.80124638617072,2.1902204755812438,96.03054142900787,0,,normal
2026-05-02 03:50,7.0372702832804634,82.45264356449081,2.0549503184976037,96.17848016754519,0,,normal
2026-05-02 04:00,7.0311107262848695,82.20550529681478,2.1306638432467424,95.97621779797586,0,,normal
2026-05-02 04:10,7.032816012184047,82.34155333820922,2.094948829539186,95.83954604394924,0,,normal
2026-05-02 04:20,7.025737164460397,81.98553638673665,2.200481986435397,96.27427858027787,0,,normal
2026-05-02 04:30,7.039211059405454,81.85448785613377,2.0687362357397108,96.02941040254368,0,,normal
2026-05-02 04:40,7.028635587547699,82.16664283930939,2.0784122465748562,95.95193998541741,0,,normal
2026-05-02 04:50,7.019598485096016,82.0991984106344,2.0678064528967672,95.89331925441775,0,,normal
2026-05-02 05:00,7.0191536365025,82.00210931707758,2.133447318650656,96.15379218898222,0,,normal
2026-05-02 05:10,7.036715495119464,82.09099289541024,2.0494511475911623,96.31241527224567,0,,normal
2026-05-02 05:20,7.053721211372108,82.55891532274924,2.0948581955030883,95.97954115831898,0,,normal
2026-05-02 05:30,7.036791572283488,82.19589876580345,2.0116972977671903,96.00035645022675,0,,normal
2026-05-02 05:40,7.033519260558057,82.21941425901707,2.131716643553744,96.21904045400433,0,,normal
2026-05-02 05:50,7.038415636998958,82.16717542605747,2.0949131147887354,95.6872055894251,0,,normal
2026-05-02 06:00,7.050672020900481,82.26630318589339,2.0455971628034075,96.35403635572428,0,,normal
2026-05-02 06:10,7.0376183133400945,81.9505203133,2.1742043278752514,96.42685223820915,0,,normal
2026-05-02 06:20,7.03001179370137,81.59963845465677,2.0543122309280926,95.4867125218801,0,,normal
2026-05-02 06:30,7.048147137441326,81.9203703287819,2.1591627734113152,95.94329156112897,0,,normal
2026-05-02 06:40,7.039917193556722,82.08533556561594,2.083732579041586,95.81849508096339,0,,normal
2026-05-02 06:50,7.05307351201075,81.74968206400095,2.1981822494643657,95.88740919705572,0,,normal
2026-05-02 07:00,7.036687700640998,81.87766746312604,2.1547515930494328,95.84704497393838,0,,normal
2026-05-02 07:10,7.0196121258805775,81.77023441643308,2.065894962516157,96.055904897875,0,,normal
2026-05-02 07:20,7.01767747892084,82.15065821516778,2.0693212820523574,95.87713137374806,0,,normal
2026-05-02 07:30,7.053669328174444,82.0009630614454,2.1441866228621183,95.72123167173447,0,,normal
2026-05-02 07:40,7.054278605454949,81.96936092010667,2.0993857164274234,95.84222119244467,0,,normal
2026-05-02 07:50,7.0311509319382814,81.95027622172951,2.1024937413031894,95.95413657868272,0,,normal
2026-05-02 08:00,7.028392133203135,81.81829513454062,2.17289397539136,95.63693016100224,0,,normal
2026-05-02 08:10,7.050188203194099,81.84750526793356,2.070036871996533,95.54248805348135,0,,normal
2026-05-02 08:20,7.019002732479812,81.58591502278132,2.110096852151892,96.18662077324504,0,,normal
2026-05-02 08:30,7.021163575876899,81.39337394367185,2.151199656905914,95.70173476894986,0,,normal
2026-05-02 08:40,7.039210588183053,81.80203894007182,2.1417394298687986,95.78244017944853,0,,normal
2026-05-02 08:50,7.026323898577836,81.82186167346352,2.091001553568776,95.7257197646667,0,,normal
2026-05-02 09:00,7.030545139317157,81.97018024890127,2.082123248452291,95.88652375237882,0,,normal
2026-05-02 09:10,7.0281725383319404,82.02479337901129,2.0071064434832064,96.09791898511335,0,,normal
2026-05-02 09:20,7.033692708730885,82.01448417220817,2.0386107591416636,95.87457475857558,0,,normal
2026-05-02 09:30,7.046021203770896,81.54268208410517,2.104618875649434,95.48868827135543,0,,normal
2026-05-02 09:40,7.029690665428086,81.64988907820789,2.078992005460972,95.50511216985177,0,,normal
2026-05-02 09:50,7.035786759644524,81.79127316722413,2.086730322596057,95.6751689066973,0,,normal
2026-05-02 10:00,7.002897934787628,82.15263395066904,2.131962680481703,95.69191040294868,0,,normal
2026-05-02 10:10,7.026341608375364,81.95596406505614,2.017573733605689,95.42394552152815,0,,normal
2026-05-02 10:20,7.016220510682596,81.88428376369689,2.0620004458276235,95.8755890295204,0,,normal
2026-05-02 10:30,7.011114494760393,81.60684033162218,2.080050222759768,95.52729843982794,0,,normal
2026-05-02 10:40,7.014592473746739,81.51213164911701,2.0321536145873274,95.98688649494686,0,,normal
2026-05-02 10:50,7.020501105704153,81.80820248624711,2.135630319656713,96.04159878227256,0,,normal
2026-05-02 11:00,7.0348731161848095,81.46380693323664,2.106134863688859,95.66553661623949,0,,normal
2026-05-02 11:10,7.0073298815961955,81.61537785433157,2.071821835469486,95.7861262731393,0,,normal
2026-05-02 11:20,7.022972300576137,81.63465725562537,2.1436034431797837,95.48280717412118,0,,normal
2026-05-02 11:30,7.016147859683297,81.93971847456126,1.9754973313970972,95.81482828035409,0,,normal
2026-05-02 11:40,7.017375259008871,81.58748634113515,2.0465861453645284,95.61146695435428,0,,normal
2026-05-02 11:50,7.0326873847141345,81.21126818750328,2.06180639943593,95.50458317563954,0,,normal
2026-05-02 12:00,7.026457385244047,81.74080003657924,1.9942722476603039,95.64791970211446,0,,normal
2026-05-02 12:10,7.0353944864788325,81.52450918888765,2.0515461761016596,95.61645089201248,0,,normal
2026-05-02 12:20,7.016838595707786,81.65900544006668,1.9776984158907935,95.6426128980318,0,,normal
2026-05-02 12:30,7.009690795776651,81.63738745236758,2.064085770536108,95.8735089240948,0,,normal
2026-05-02 12:40,7.014708971532429,81.60605056719852,2.078999884193091,95.5632023074219,0,,normal
2026-05-02 12:50,7.019663367286183,81.80055770222927,2.0363015009413683,96.01941533782332,0,,normal
2026-05-02 13:00,7.018236594624907,81.38601028269534,1.926654585638551,95.47171151820471,0,,normal
2026-05-02 13:10,7.002476756140635,81.57313650674634,1.9676038599813563,96.00466236394769,0,,normal
2026-05-02 13:20,7.015955575229649,81.79423440708605,2.040873888694605,95.53512030182102,0,,normal
2026-05-02 13:30,7.01699848847619,81.56610690405907,2.010445257586411,95.72265375839002,0,,normal
2026-05-02 13:40,7.043870414524296,81.39320706686858,1.8714904081761197,95.63987236346296,0,,normal
2026-05-02 13:50,7.035595906136853,81.80988617017384,2.065201630134609,95.67202558916972,0,,normal
2026-05-02 14:00,7.002261079793294,81.89904814215492,2.0068328253126917,95.88443668140866,0,,normal
2026-05-02 14:10,7.008491905536207,81.69671385658975,1.956062298132252,96.01695138975732,0,,normal
2026-05-02 14:20,6.99383504943269,81.36034457677434,2.0438616649702497,95.96854883360531,0,,normal
2026-05-02 14:30,7.003780094397307,81.84940088530385,1.9574220850339574,95.68911985809109,0,,normal
2026-05-02 14:40,7.014145445897785,81.43310462625281,1.9541543853448662,95.80335260709712,0,,normal
2026-05-02 14:50,7.0243363903364235,81.79753680194914,2.0038704159414493,95.63804278169667,0,,normal
2026-05-02 15:00,7.000644392229278,81.59276913813112,2.072483380467191,95.6093889093806,0,,normal
2026-05-02 15:10,7.001091082667035,81.55477235589647,2.0621971719538346,95.59098877468415,0,,normal
2026-05-02 15:20,6.982741864996351,81.69548053353537,1.9967020194956873,95.7284005218369,0,,normal
2026-05-02 15:30,7.006147708849092,81.75393993969004,1.999651015719217,95.86230058488007,0,,normal
2026-05-02 15:40,6.99496374639335,81.68329076220758,2.014042783061122,95.48380034033941,0,,normal
2026-05-02 15:50,7.000995855184414,81.91791172715733,1.9096795005665017,95.83046645103141,0,,normal
2026-05-02 16:00,6.996487289605222,81.74470751187741,2.0029253845548443,96.12288452241891,0,,normal
2026-05-02 16:10,7.005563686851296,82.01482234226866,1.932335459938566,96.06341940846283,0,,normal
2026-05-02 16:20,6.98531264249817,81.90269477820658,1.983419280376897,95.76788138770299,0,,normal
2026-05-02 16:30,6.988537264067638,81.74050050148489,1.9547162560187301,95.63375784661957,0,,normal
2026-05-02 16:40,7.031455576032551,81.72442377074621,1.989885006692838,95.98016341216596,0,,normal
2026-05-02 16:50,6.990245174763488,81.59820363634496,1.969607817190465,95.49265117511136,0,,normal
2026-05-02 17:00,6.992349685664208,81.96174530623016,1.8090744203558096,96.12218202732812,0,,normal
2026-05-02 17:10,7.027398522233057,81.86042037661642,1.9708409050156643,95.89662237339958,0,,normal
2026-05-02 17:20,7.040088689735701,81.51222794276514,1.9933230273739866,96.27753960440384,0,,normal
2026-05-02 17:30,6.9910695275334875,81.8578871556245,1.9829808285070178,95.64998835493023,0,,normal
2026-05-02 17:40,7.000638092047168,81.80730936477244,1.9551751268422315,96.13911959771312,0,,normal
2026-05-02 17:50,7.009112943287557,82.26835518101285,2.0421842268699715,95.96882259316385,0,,normal
2026-05-02 18:00,7.025744371732867,81.69349984985921,1.975568656456083,95.94041090433502,0,,normal
2026-05-02 18:10,6.9931719917351325,81.75582364162574,1.9819598072831066,95.76651399247142,0,,normal
2026-05-02 18:20,7.002113745377319,82.2302990457207,2.0125290188551888,96.13338134603241,0,,normal
2026-05-02 18:30,7.014456377992133,82.28990153562053,1.9788140610749252,96.16086258692584,0,,normal
2026-05-02 18:40,7.010445076598416,81.92667993321281,1.9163144920883133,96.37341745765394,0,,normal
2026-05-02 18:50,7.00084168703844,81.96197841677274,1.8399794487414243,96.24638093149635,0,,normal
2026-05-02 19:00,7.003905237031471,82.20150903716548,1.9388698887959706,95.97074455431873,0,,normal
2026-05-02 19:10,6.989195496038336,81.68636906637634,2.001749920234198,95.90951647480013,0,,normal
2026-05-02 19:20,7.0030465257605155,81.78469218695298,1.947169773766237,95.85627758496368,0,,normal
2026-05-02 19:30,7.002945157132223,82.08340718917465,2.0061485560131835,96.37998541192464,0,,normal
2026-05-02 19:40,7.009191421869964,82.42689669351249,1.9749317858330817,95.9867141073522,0,,normal
2026-05-02 19:50,7.000030910876498,82.08318059876225,2.0334424368588513,96.40496596038534,0,,normal
2026-05-02 20:00,7.012668081213774,82.19316862251233,1.955957132341212,96.24451296735518,0,,normal
2026-05-02 20:10,7.019501718126644,82.39213693198292,1.9959094256633536,96.22057240119096,0,,normal
2026-05-02 20:20,7.009577871267686,82.57999100471294,1.9997620896836485,96.11683663464446,0,,normal
2026-05-02 20:30,7.012320776796422,82.10923377498635,2.051611826408261,96.30154955304302,0,,normal
2026-05-02 20:40,7.009147197524149,82.22194505311826,1.8933845792337678,96.19005154559534,0,,normal
2026-05-02 20:50,7.008941852664945,82.56442651250718,1.9580973993275321,96.13621866982031,0,,normal
2026-05-02 21:00,7.000734701879687,81.97349150388084,2.0258572627745015,96.33741289595264,0,,normal
2026-05-02 21:10,7.013664078025844,82.44301166058322,2.0632476073796795,96.19526822138323,0,,normal
2026-05-02 21:20,7.00919074667374,82.08481875926661,2.000580566857181,96.0861130727627,0,,normal
2026-05-02 21:30,7.035986598272036,82.2961186951805,1.9766638774582281,96.3459748216703,0,,normal
2026-05-02 21:40,7.030276612284436,82.2430317869691,2.0319698035256386,96.23422819527356,0,,normal
2026-05-02 21:50,7.016570664505475,82.12274491790829,2.040451165093838,96.34102123586027,0,,normal
2026-05-02 22:00,7.003343313483662,82.12615054434606,1.9820169160666345,96.17811284663158,0,,normal
2026-05-02 22:10,6.999724833137672,82.36020837717805,2.0195754765500746,96.04846141511089,0,,normal
